"palavra","tipo"
"sabores","SU"
"saborosa","AJ"
"saborosas","AJ"
"saboroso","AJ"
"saborosos","AJ"
"saborosíssima","AJ"
"saborosíssimas","AJ"
"saborosíssimo","AJ"
"saborosíssimos","AJ"
"sabre","SU"
"sabugo","SU"
"sabugueiro","SU"
"sabujo","SU"
"sabático","SU"
"sabão","SU"
"sabões","SU"
"sacada","AJ"
"sacadas","AJ"
"sacado","AJ"
"sacados","AJ"
"sacanagem","SU"
"sacanagens","SU"
"sacarina","SU"
"sacerdotais","AJ"
"sacerdotal","AJ"
"sacerdote","SU"
"sacerdotes","SU"
"sacerdotisa","SU"
"sacerdotisas","SU"
"sacerdócio","SU"
"saci","SU"
"saciada","AJ"
"saciadas","AJ"
"saciado","AJ"
"saciados","AJ"
"saco","SU"
"sacola","SU"
"sacolão","SU"
"sacra","AJ"
"sacramento","SU"
"sacras","AJ"
"sacratíssima","AJ"
"sacratíssimas","AJ"
"sacratíssimo","AJ"
"sacratíssimos","AJ"
"sacrificada","AJ"
"sacrificadas","AJ"
"sacrificado","AJ"
"sacrificados","AJ"
"sacrifício","SU"
"sacrilégio","SU"
"sacristia","SU"
"sacristã","SU"
"sacristão","SU"
"sacristãos","SU"
"sacristãs","SU"
"sacro","AJ"
"sacros","AJ"
"sacrossanta","AJ"
"sacrossantas","AJ"
"sacrossanto","AJ"
"sacrossantos","AJ"
"sacrário","SU"
"sacrílega","AJ"
"sacrílegas","AJ"
"sacrílego","AJ"
"sacrílegos","AJ"
"sacudida","AJ"
"sacudidas","AJ"
"sacudidela","SU"
"sacudido","AJ"
"sacudidos","AJ"
"sadia","AJ"
"sadias","AJ"
"sadio","AJ"
"sadios","AJ"
"sadismo","SU"
"safadeza","SU"
"safadão","SU"
"safanão","SU"
"safena","SU"
"safira","SU"
"safra","SU"
"saga","SU"
"sagaz","SU"
"sagazes","SU"
"sagitário","SU"
"sagrada","AJ"
"sagradas","AJ"
"sagrado","AJ"
"sagrados","AJ"
"sagração","SU"
"sagrações","SU"
"saguão","SU"
"saiote","SU"
"sais","SU"
"sal","SU"
"sala","SU"
"salada","SU"
"salafrária","AJ"
"salafrárias","AJ"
"salafrário","AJ"
"salafrários","AJ"
"salamandra","SU"
"salaminho","SU"
"salariais","AJ"
"salarial","AJ"
"saldada","AJ"
"saldadas","AJ"
"saldado","AJ"
"saldados","AJ"
"saldo","SU"
"saleiro","SU"
"saleta","SU"
"salgada","AJ"
"salgadas","AJ"
"salgado","AJ"
"salgados","AJ"
"salgueiro","SU"
"salina","AJ"
"salinas","AJ"
"salinha","SU"
"salino","AJ"
"salinos","AJ"
"salitre","SU"
"saliva","SU"
"salivação","SU"
"salivações","SU"
"saliência","SU"
"salmista","SU"
"salmo","SU"
"salmonela","SU"
"salmoura","SU"
"salmão","SU"
"salmões","SU"
"salobra","AJ"
"salobras","AJ"
"salobro","AJ"
"salobros","AJ"
"salpicada","AJ"
"salpicadas","AJ"
"salpicado","AJ"
"salpicados","AJ"
"salpintada","AJ"
"salpintadas","AJ"
"salpintado","AJ"
"salpintados","AJ"
"salsa","SU"
"salsicha","SU"
"salsicharia","SU"
"salsicheira","AJSU"
"salsicheiras","AJSU"
"salsicheiro","AJSU"
"salsicheiros","AJSU"
"saltada","AJ"
"saltadas","AJ"
"saltado","AJ"
"saltados","AJ"
"salteada","AJ"
"salteadamente","AV"
"salteadas","AJ"
"salteado","AJ"
"salteador","SU"
"salteadora","SU"
"salteadoras","SU"
"salteadores","SU"
"salteados","AJ"
"saltimbanco","SU"
"saltinho","SU"
"salto","SU"
"saltéria","AJ"
"saltérias","AJ"
"saltério","AJSU"
"saltérios","AJ"
"salva","AJ"
"salvada","AJ"
"salvadas","AJ"
"salvado","AJ"
"salvadora","SU"
"salvadoras","SU"
"salvadores","SU"
"salvados","AJ"
"salvaguarda","SU"
"salvamento","SU"
"salvas","AJ"
"salvação","SU"
"salvações","SU"
"salvo","AJAV"
"salvo se","AV"
"salvos","AJ"
"salvífica","AJ"
"salvíficas","AJ"
"salvífico","AJ"
"salvíficos","AJ"
"salário","SU"
"salão","SU"
"salões","SU"
"samambaia","SU"
"samaritana","AJ"
"samaritanas","AJ"
"samaritano","AJ"
"samaritanos","AJ"
"sambaqui","SU"
"sambinha","SU"
"sambista","SU"
"samovar","SU"
"samovares","SU"
"sanatório","SU"
"sancionada","AJ"
"sancionadas","AJ"
"sancionado","AJ"
"sancionados","AJ"
"sanduíche","SU"
"sandália","SU"
"saneamento","SU"
"sanfona","SU"
"sanfoneiro","SU"
"sangradouro","SU"
"sangrenta","AJ"
"sangrentas","AJ"
"sangrento","AJ"
"sangrentos","AJ"
"sangria","SU"
"sangue","SU"
"sanguessuga","SU"
"sanguinolenta","AJ"
"sanguinolentas","AJ"
"sanguinolento","AJ"
"sanguinolentos","AJ"
"sanguinária","AJ"
"sanguinário","AJ"
"sanguinários","AJ"
"sanguínea","AJ"
"sanguíneas","AJ"
"sanguíneo","AJ"
"sanguíneos","AJ"
"sangüinária","AJ"
"sangüinárias","AJ"
"sangüinário","AJ"
"sangüinários","AJ"
"sangüínea","AJ"
"sangüíneas","AJ"
"sangüíneo","AJ"
"sangüíneos","AJ"
"sanha","SU"
"sanhuda","AJ"
"sanhudas","AJ"
"sanhudo","AJ"
"sanhudos","AJ"
"sanidade","SU"
"sanitarista","SU"
"sanitária","AJ"
"sanitárias","AJ"
"sanitário","AJ"
"sanitários","AJ"
"santa","SU"
"santarrão","SU"
"santarrões","SU"
"santas","SU"
"santidade","SU"
"santificada","AJ"
"santificadas","AJ"
"santificado","AJ"
"santificador","SU"
"santificadora","SU"
"santificadoras","SU"
"santificadores","SU"
"santificados","AJ"
"santificação","SU"
"santificações","SU"
"santinha","AJSU"
"santinhas","AJSU"
"santinho","AJSU"
"santinhos","AJSU"
"santo","SU"
"santos","SU"
"santuário","SU"
"santíssima","AJ"
"santíssimas","AJ"
"santíssimo","AJ"
"santíssimos","AJ"
"sanção","SU"
"sanções","SU"
"sapata","SU"
"sapateado","SU"
"sapateiro","SU"
"sapatinho","SU"
"sapato","SU"
"sapatos","SU"
"sapatão","SU"
"sapatões","SU"
"sapeca","SU"
"sapecada","AJ"
"sapecadas","AJ"
"sapecado","AJ"
"sapecados","AJ"
"sapientíssima","AJ"
"sapientíssimas","AJ"
"sapientíssimo","AJ"
"sapientíssimos","AJ"
"sapinho","SU"
"sapiência","SU"
"sapo","SU"
"saponificação","SU"
"saponificações","SU"
"saponáceo","SU"
"sapé","SU"
"sapólio","SU"
"saque","SU"
"saqueador","SU"
"saqueadora","SU"
"saqueadoras","SU"
"saqueadores","SU"
"saquinho","SU"
"saraivada","SU"
"sarampo","SU"
"sarcasmo","SU"
"sarcástica","AJ"
"sarcásticas","AJ"
"sarcástico","AJ"
"sarcásticos","AJ"
"sarcófago","SU"
"sarda","SU"
"sardenta","AJ"
"sardentas","AJ"
"sardento","AJ"
"sardentos","AJ"
"sardinha","SU"
"sargento","SU"
"sariema","SU"
"sarilho","SU"
"sarjeta","SU"
"sarmento","SU"
"sarna","SU"
"sarnenta","AJ"
"sarnentas","AJ"
"sarnento","AJ"
"sarnentos","AJ"
"sarracena","AJ"
"sarracenas","AJ"
"sarraceno","AJ"
"sarracenos","AJ"
"sarrafo","SU"
"sarça","SU"
"satanismo","SU"
"satisfatória","AJ"
"satisfatórias","AJ"
"satisfatório","AJ"
"satisfatórios","AJ"
"satisfação","SU"
"satisfações","SU"
"satisfeita","AJ"
"satisfeitas","AJ"
"satisfeito","AJ"
"satisfeitos","AJ"
"saturada","AJ"
"saturadas","AJ"
"saturado","AJ"
"saturados","AJ"
"saturação","SU"
"saturações","SU"
"satânica","AJ"
"satânicas","AJ"
"satânico","AJ"
"satânicos","AJ"
"satélite","SU"
"satírica","AJ"
"satíricas","AJ"
"satírico","AJ"
"satíricos","AJ"
"saudade","SU"
"saudação","SU"
"saudações","SU"
"saudita","AJ"
"saudosa","AJ"
"saudosas","AJ"
"saudosismo","SU"
"saudosista","SU"
"saudoso","AJ"
"saudosos","AJ"
"sauna","SU"
"savana","SU"
"saxofone","SU"
"saxofonista","SU"
"saxão","SU"
"saxônia","AJ"
"saxônias","AJ"
"saxônio","AJ"
"saxônios","AJ"
"saída","AJSU"
"saídas","AJ"
"saído","AJ"
"saídos","AJ"
"saúde","SU"
"saúva","SU"
"se","AV"
"seara","SU"
"sebastianismo","SU"
"sebe","SU"
"sebenta","AJ"
"sebentas","AJ"
"sebento","AJ"
"sebentos","AJ"
"sebo","SU"
"seborréia","SU"
"sebosa","AJ"
"sebosas","AJ"
"seboso","AJ"
"sebosos","AJ"
"sebácea","AJ"
"sebáceas","AJ"
"sebáceo","AJ"
"sebáceos","AJ"
"seca","AJSU"
"secagem","SU"
"secagens","SU"
"secas","AJ"
"seco","AJ"
"secos","AJ"
"secreta","AJ"
"secretamente","AV"
"secretariada","AJSU"
"secretariadas","AJSU"
"secretariado","AJSU"
"secretariados","AJSU"
"secretas","AJ"
"secreto","AJ"
"secretor","SU"
"secretora","SU"
"secretoras","SU"
"secretores","SU"
"secretos","AJ"
"secretária","SU"
"secretárias","SU"
"secretário","SU"
"secretários","SU"
"secreção","SU"
"secreções","SU"
"sectarismo","SU"
"sectária","AJ"
"sectárias","AJ"
"sectário","AJ"
"sectários","AJ"
"secular","SU"
"seculares","SU"
"secularismo","SU"
"secularização","SU"
"secularizações","SU"
"secundada","AJ"
"secundadas","AJ"
"secundado","AJ"
"secundados","AJ"
"secundarista","SU"
"secundária","AJ"
"secundárias","AJ"
"secundário","AJ"
"secundários","AJ"
"secura","SU"
"seda","SU"
"sedativo","SU"
"sede","SU"
"sedenta","AJ"
"sedentarismo","SU"
"sedentas","AJ"
"sedento","AJ"
"sedentos","AJ"
"sedentária","AJ"
"sedentárias","AJ"
"sedentário","AJ"
"sedentários","AJ"
"sediada","AJ"
"sediadas","AJ"
"sediado","AJ"
"sediados","AJ"
"sediciosa","AJ"
"sediciosas","AJ"
"sedicioso","AJ"
"sediciosos","AJ"
"sedimentada","AJ"
"sedimentadas","AJ"
"sedimentado","AJ"
"sedimentados","AJ"
"sedimentação","SU"
"sedimentações","SU"
"sedimento","SU"
"sedimentária","AJ"
"sedimentárias","AJ"
"sedimentário","AJ"
"sedimentários","AJ"
"sedição","SU"
"sedições","SU"
"sedosa","AJ"
"sedosas","AJ"
"sedoso","AJ"
"sedosos","AJ"
"sedutor","AJSU"
"sedutora","AJSU"
"sedutoras","AJSU"
"sedutores","AJSU"
"seduzida","AJ"
"seduzidas","AJ"
"seduzido","AJ"
"seduzidos","AJ"
"sedução","SU"
"seduções","SU"
"segmentada","AJ"
"segmentadas","AJ"
"segmentado","AJ"
"segmentados","AJ"
"segmentação","SU"
"segmentações","SU"
"segmento","SU"
"segredo","SU"
"segregada","AJ"
"segregadas","AJ"
"segregado","AJ"
"segregados","AJ"
"segregação","SU"
"segregações","SU"
"seguida","AJ"
"seguidamente","AV"
"seguidas","AJ"
"seguido","AJ"
"seguidos","AJ"
"seguimento","SU"
"seguinte","AJSU"
"segunda","SU"
"segundas","SU"
"segundo","AVSU"
"segundos","SU"
"segurador","SU"
"seguradora","SU"
"seguradoras","SU"
"seguradores","SU"
"segurança","SU"
"seguridade","SU"
"seguro","SU"
"seguríssima","AJ"
"seguríssimas","AJ"
"seguríssimo","AJ"
"seguríssimos","AJ"
"seio","SU"
"seis","SU"
"seiscentas","SU"
"seiscentos","SU"
"seita","SU"
"seiva","SU"
"seixo","SU"
"seja","AV"
"selada","AJ"
"seladas","AJ"
"selado","AJ"
"selados","AJ"
"selecionada","AJ"
"selecionadas","AJ"
"selecionado","AJ"
"selecionados","AJ"
"selecionáveis","AJ"
"selecionável","AJ"
"selenita","SU"
"seleta","AJ"
"seletas","AJ"
"seletiva","AJ"
"seletivamente","AV"
"seletivas","AJ"
"seletividade","SU"
"seletivo","AJ"
"seletivos","AJ"
"seleto","AJ"
"seletos","AJ"
"seleção","SU"
"seleções","SU"
"selim","SU"
"selins","SU"
"selo","SU"
"selva","SU"
"selvagem","AJ"
"selvagens","AJ"
"selvageria","SU"
"selvas","SU"
"selênio","SU"
"sem","AVSU"
"sem que","AV"
"semana","SU"
"semanais","AJ"
"semanal","AJ"
"semanalmente","AV"
"semanário","SU"
"semblante","SU"
"semeada","AJ"
"semeadas","AJ"
"semeado","AJ"
"semeados","AJ"
"semeadura","SU"
"semelhante","AJ"
"semelhança","SU"
"semente","SU"
"sementeira","SU"
"semestrais","AJ"
"semestral","AJ"
"semestre","SU"
"semibárbara","AJ"
"semibárbaras","AJ"
"semibárbaro","AJ"
"semibárbaros","AJ"
"semicilíndrica","AJ"
"semicilíndricas","AJ"
"semicilíndrico","AJ"
"semicilíndricos","AJ"
"semicircular","SU"
"semicirculares","SU"
"semicircunferência","SU"
"semiconsciência","SU"
"semicírculo","SU"
"semideus","SU"
"semideuses","SU"
"semigrupo","SU"
"semilíquida","SU"
"semilíquidas","SU"
"semilíquido","SU"
"semilíquidos","SU"
"semimorta","AJ"
"semimortas","AJ"
"semimorto","AJ"
"semimortos","AJ"
"seminais","AJ"
"seminal","AJ"
"seminarista","SU"
"seminário","SU"
"semipermeáveis","AJ"
"semipermeável","AJ"
"semiplano","SU"
"semipreciosa","SU"
"semipreciosas","SU"
"semiprecioso","SU"
"semipreciosos","SU"
"semita","SU"
"semitismo","SU"
"sempiterna","AJ"
"sempiternas","AJ"
"sempiterno","AJ"
"sempiternos","AJ"
"sempre","AVSU"
"sempre que","AV"
"semáforo","SU"
"semântica","AJ"
"semânticas","AJ"
"semântico","AJ"
"semânticos","AJ"
"semítica","AJ"
"semíticas","AJ"
"semítico","AJ"
"semíticos","AJ"
"senado","SU"
"senador","SU"
"senadora","SU"
"senadoras","SU"
"senadores","SU"
"senda","SU"
"sendais","SU"
"sendal","SU"
"sendeiro","SU"
"senha","SU"
"senhor","SU"
"senhora","SU"
"senhoras","SU"
"senhores","SU"
"senhoria","AJSU"
"senhorias","AJSU"
"senhoril","SU"
"senhorio","AJSU"
"senhorios","AJSU"
"senhorita","AJ"
"seno","SU"
"senoidais","AJ"
"senoidal","AJ"
"sensacionais","AJ"
"sensacional","AJ"
"sensacionalismo","SU"
"sensata","AJ"
"sensatas","AJ"
"sensatez","SU"
"sensato","AJ"
"sensatos","AJ"
"sensação","SU"
"sensações","SU"
"sensibilidade","SU"
"sensibilizada","AJ"
"sensibilizadas","AJ"
"sensibilizado","AJ"
"sensibilizados","AJ"
"sensibilização","SU"
"sensibilizações","SU"
"sensibilíssima","AJ"
"sensibilíssimas","AJ"
"sensibilíssimo","AJ"
"sensibilíssimos","AJ"
"sensitiva","AJ"
"sensitivas","AJ"
"sensitivo","AJ"
"sensitivos","AJ"
"senso","SU"
"sensoriais","AJ"
"sensorial","AJ"
"sensuais","AJ"
"sensual","AJ"
"sensualidade","SU"
"sensualismo","SU"
"sensualista","SU"
"sensíveis","AJ"
"sensível","AJ"
"sentada","AJ"
"sentadas","AJ"
"sentadinha","SU"
"sentadinhas","SU"
"sentadinho","SU"
"sentadinhos","SU"
"sentado","AJ"
"sentados","AJ"
"sentença","SU"
"sentida","AJ"
"sentidas","AJ"
"sentido","AJ"
"sentidos","AJ"
"sentimentais","AJ"
"sentimental","AJ"
"sentimentalismo","SU"
"sentimentalista","SU"
"sentimento","SU"
"sentinela","SU"
"senzala","SU"
"senão","AVSU"
"senões","SU"
"separada","AJ"
"separadamente","AV"
"separadas","AJ"
"separado","AJ"
"separador","SU"
"separadora","SU"
"separadoras","SU"
"separadores","SU"
"separados","AJ"
"separata","SU"
"separatismo","SU"
"separatista","SU"
"separação","SU"
"separações","SU"
"septuagenária","AJ"
"septuagenárias","AJ"
"septuagenário","AJ"
"septuagenários","AJ"
"septuagésima","SU"
"septuagésimas","SU"
"septuagésimo","SU"
"sepulcro","SU"
"sepultada","AJ"
"sepultadas","AJ"
"sepultado","AJ"
"sepultados","AJ"
"sepultamento","SU"
"sepultura","SU"
"sequaz","SU"
"sequazes","SU"
"sequer","SU"
"sequilho","SU"
"sequiosa","AJ"
"sequiosas","AJ"
"sequioso","AJ"
"sequiosos","AJ"
"sequóia","SU"
"seqüela","SU"
"seqüenciais","AJ"
"seqüencial","AJ"
"seqüencialmente","AV"
"seqüestrada","AJ"
"seqüestradas","AJ"
"seqüestrado","AJ"
"seqüestrados","AJ"
"seqüestro","SU"
"seqüência","SU"
"sereia","SU"
"serelepe","SU"
"serena","AJ"
"serenas","AJ"
"serenata","SU"
"serenidade","SU"
"sereno","AJ"
"serenos","AJ"
"seresta","SU"
"seresteiro","SU"
"seriais","AJ"
"serial","AJ"
"seriedade","SU"
"seringa","SU"
"seringueira","AJSU"
"seringueiras","AJSU"
"seringueiro","AJSU"
"seringueiros","AJSU"
"sermão","SU"
"sermões","SU"
"serpeante","SU"
"serpejante","SU"
"serpente","SU"
"serpentina","SU"
"serra","SU"
"serrada","AJ"
"serradas","AJ"
"serrado","AJ"
"serrados","AJ"
"serralha","SU"
"serralheiro","SU"
"serralheria","SU"
"serrana","AJ"
"serranas","AJ"
"serrano","AJ"
"serranos","AJ"
"serração","SU"
"serrações","SU"
"serreada","AJ"
"serreadas","AJ"
"serreado","AJ"
"serreados","AJ"
"serrilha","SU"
"serrilhada","AJ"
"serrilhadas","AJ"
"serrilhado","AJ"
"serrilhados","AJ"
"serrinha","SU"
"serrote","SU"
"sertaneja","AJ"
"sertanejas","AJ"
"sertanejo","AJ"
"sertanejos","AJ"
"sertanista","SU"
"sertão","SU"
"sertões","SU"
"serva","SU"
"servas","SU"
"servente","SU"
"serventia","SU"
"servida","AJ"
"servidas","AJ"
"servido","AJ"
"servidor","SU"
"servidores","SU"
"servidos","AJ"
"servidão","SU"
"servidões","SU"
"serviçais","SU"
"serviçal","SU"
"serviço","SU"
"servo","SU"
"servos","SU"
"sesmaria","SU"
"sesquicentenária","AJSU"
"sesquicentenárias","AJSU"
"sesquicentenário","AJSU"
"sesquicentenários","AJSU"
"sessenta","SU"
"sessão","SU"
"sessões","SU"
"sesta","SU"
"seta","SU"
"sete","SU"
"setecentas","SU"
"setecentos","SU"
"setembro","SU"
"setenta","SU"
"setentrionais","AJ"
"setentrional","AJ"
"setor","SU"
"setores","SU"
"setoriais","AJ"
"setorial","AJ"
"severa","AJ"
"severamente","AV"
"severas","AJ"
"severidade","SU"
"severo","AJ"
"severos","AJ"
"severíssima","AJ"
"severíssimas","AJ"
"severíssimo","AJ"
"severíssimos","AJ"
"sevilhana","AJ"
"sevilhanas","AJ"
"sevilhano","AJ"
"sevilhanos","AJ"
"sevícia","SU"
"sexagenária","AJ"
"sexagenárias","AJ"
"sexagenário","AJ"
"sexagenários","AJ"
"sexagésima","SU"
"sexagésimas","SU"
"sexagésimo","SU"
"sexagésimos","SU"
"sexo","SU"
"sexologia","SU"
"sexta","AJSU"
"sextas","AJSU"
"sextavada","AJ"
"sextavadas","AJ"
"sextavado","AJ"
"sextavados","AJ"
"sexteto","SU"
"sexto","AJSU"
"sextos","AJSU"
"sexuais","AJ"
"sexual","AJ"
"sexualidade","SU"
"sexualmente","AV"
"sexóloga","AJ"
"sexólogas","AJ"
"sexólogo","AJ"
"sexólogos","AJ"
"seção","SU"
"seções","SU"
"si","SU"
"siberiana","AJ"
"siberianas","AJ"
"siberiano","AJ"
"siberianos","AJ"
"sibilo","SU"
"siciliana","AJ"
"sicilianas","AJ"
"siciliano","AJ"
"sicilianos","AJ"
"sicário","SU"
"siderurgia","SU"
"siderúrgica","AJ"
"siderúrgicas","AJ"
"siderúrgico","AJ"
"siderúrgicos","AJ"
"sifilítica","AJ"
"sifilíticas","AJ"
"sifilítico","AJ"
"sifilíticos","AJ"
"sifão","SU"
"sigilo","SU"
"sigilosa","AJ"
"sigilosas","AJ"
"sigiloso","AJ"
"sigilosos","AJ"
"sigla","SU"
"sigma","SU"
"signatária","AJ"
"signatárias","AJ"
"signatário","AJ"
"signatários","AJ"
"significada","AJ"
"significadas","AJ"
"significado","AJ"
"significados","AJ"
"significante","SU"
"significativa","AJ"
"significativas","AJ"
"significativo","AJ"
"significativos","AJ"
"significação","SU"
"significações","SU"
"signo","SU"
"silabada","AJ"
"silabadas","AJ"
"silabado","AJ"
"silabados","AJ"
"silenciosa","AJ"
"silenciosamente","AV"
"silenciosas","AJ"
"silencioso","AJ"
"silenciosos","AJ"
"silhar","SU"
"silhares","SU"
"silhueta","SU"
"silicosa","AJ"
"silicosas","AJ"
"silicoso","AJ"
"silicosos","AJ"
"silo","SU"
"silogismo","SU"
"silogística","AJ"
"silogísticas","AJ"
"silogístico","AJ"
"silogísticos","AJ"
"siluriana","AJ"
"silurianas","AJ"
"siluriano","AJ"
"silurianos","AJ"
"silvante","SU"
"silvestre","SU"
"silvicultor","SU"
"silvicultora","SU"
"silvicultoras","SU"
"silvicultores","SU"
"silvicultura","SU"
"silvo","SU"
"silvícola","SU"
"silábica","AJ"
"silábicas","AJ"
"silábico","AJ"
"silábicos","AJ"
"silêncio","AVSU"
"silício","SU"
"sim","AV"
"simbiose","SU"
"simbolismo","SU"
"simbolista","SU"
"simbolizada","AJ"
"simbolizadas","AJ"
"simbolizado","AJ"
"simbolizados","AJ"
"simbologia","SU"
"simbólica","AJ"
"simbólicas","AJ"
"simbólico","AJ"
"simbólicos","AJ"
"simetria","SU"
"similar","SU"
"similares","SU"
"similaridade","SU"
"simpatia","SU"
"simples","AJSU"
"simplesmente","AV"
"simplicidade","SU"
"simplicíssima","AJ"
"simplicíssimas","AJ"
"simplicíssimo","AJ"
"simplicíssimos","AJ"
"simplificada","AJ"
"simplificadas","AJ"
"simplificado","AJ"
"simplificados","AJ"
"simplificação","SU"
"simplificações","SU"
"simplista","SU"
"simplíssima","AJ"
"simplíssimas","AJ"
"simplíssimo","AJ"
"simplíssimos","AJ"
"simplória","AJ"
"simplórias","AJ"
"simplório","AJ"
"simplórios","AJ"
"simpática","AJ"
"simpáticas","AJ"
"simpático","AJ"
"simpáticos","AJ"
"simpósio","SU"
"simulacro","SU"
"simulada","AJ"
"simuladas","AJ"
"simulado","AJ"
"simulador","SU"
"simuladora","SU"
"simuladoras","SU"
"simuladores","SU"
"simulados","AJ"
"simulação","SU"
"simulações","SU"
"simultaneamente","AV"
"simultânea","AJ"
"simultâneas","AJ"
"simultâneo","AJ"
"simultâneos","AJ"
"simétrica","AJ"
"simétricas","AJ"
"simétrico","AJ"
"simétricos","AJ"
"sina","SU"
"sinagoga","SU"
"sinais","SU"
"sinal","SU"
"sinaleiro","SU"
"sinalização","SU"
"sinalizações","SU"
"sincera","AJ"
"sinceras","AJ"
"sinceridade","SU"
"sincero","AJ"
"sinceros","AJ"
"sincretismo","SU"
"sincronia","SU"
"sincronismo","SU"
"sincronizada","AJ"
"sincronizadas","AJ"
"sincronizado","AJ"
"sincronizados","AJ"
"sincronização","SU"
"sincronizações","SU"
"sindicais","AJ"
"sindical","AJ"
"sindicalismo","SU"
"sindicalista","AJ"
"sindicalizada","AJ"
"sindicalizadas","AJ"
"sindicalizado","AJ"
"sindicalizados","AJ"
"sindicalização","SU"
"sindicalizações","SU"
"sindicato","SU"
"sindicância","SU"
"sineira","AJ"
"sineiras","AJ"
"sineiro","AJ"
"sineiros","AJ"
"sinergia","SU"
"sineta","SU"
"sinfonia","SU"
"sinfônica","AJ"
"sinfônicas","AJ"
"sinfônico","AJ"
"sinfônicos","AJ"
"singela","AJ"
"singelas","AJ"
"singelo","AJ"
"singelos","AJ"
"singular","SU"
"singulares","SU"
"singularidade","SU"
"singularíssima","AJ"
"singularíssimas","AJ"
"singularíssimo","AJ"
"singularíssimos","AJ"
"sinistra","AJ"
"sinistramente","AV"
"sinistras","AJ"
"sinistro","AJ"
"sinistros","AJ"
"sino","SU"
"sinonímia","SU"
"sinopse","SU"
"sintaxe","SU"
"sintoma","SU"
"sintomática","AJ"
"sintomáticas","AJ"
"sintomático","AJ"
"sintomáticos","AJ"
"sintonia","SU"
"sintonização","SU"
"sintonizações","SU"
"sintática","AJ"
"sintáticas","AJ"
"sintático","AJ"
"sintáticos","AJ"
"sintética","AJ"
"sintéticas","AJ"
"sintético","AJ"
"sintéticos","AJ"
"sinuca","SU"
"sinuosa","AJ"
"sinuosas","AJ"
"sinuoso","AJ"
"sinuosos","AJ"
"sinédrio","SU"
"sinônima","AJ"
"sinônimas","AJ"
"sinônimo","AJ"
"sinônimos","AJ"
"sionismo","SU"
"sionista","SU"
"sirene","SU"
"siri","SU"
"siririca","SU"
"sismo","SU"
"sismografia","SU"
"sismógrafo","SU"
"siso","SU"
"sistema","SU"
"sistematizada","AJ"
"sistematizadas","AJ"
"sistematizado","AJ"
"sistematizados","AJ"
"sistematização","SU"
"sistematizações","SU"
"sistemática","AJ"
"sistemáticas","AJ"
"sistemático","AJ"
"sistemáticos","AJ"
"sistólica","SU"
"sistólicas","SU"
"sistólico","SU"
"sistólicos","SU"
"sisuda","AJ"
"sisudas","AJ"
"sisudez","SU"
"sisudo","AJ"
"sisudos","AJ"
"sita","AJ"
"sitas","AJ"
"sitiada","AJ"
"sitiadas","AJ"
"sitiado","AJ"
"sitiados","AJ"
"sitiante","SU"
"sitiozinho","SU"
"sito","AJSU"
"sitos","AJ"
"situacionista","SU"
"situada","AJ"
"situadas","AJ"
"situado","AJ"
"situados","AJ"
"situação","SU"
"situações","SU"
"soalheira","SU"
"soalho","SU"
"sob","AVSU"
"sobeja","AJ"
"sobejas","AJ"
"sobejo","AJ"
"sobejos","AJ"
"soberana","AJ"
"soberanas","AJ"
"soberania","SU"
"soberano","AJ"
"soberanos","AJ"
"soberba","AJSU"
"soberbas","AJ"
"soberbo","AJ"
"soberbos","AJ"
"sobradinho","SU"
"sobrado","SU"
"sobranceada","AJ"
"sobranceadas","AJ"
"sobranceado","AJ"
"sobranceados","AJ"
"sobranceira","AJ"
"sobranceiras","AJ"
"sobranceiro","AJ"
"sobranceiros","AJ"
"sobrancelha","SU"
"sobre","AV"
"sobreaviso","SU"
"sobrecapa","SU"
"sobrecarga","SU"
